dataset	original_id	ensembl	symbol	mapping_source	duplicate_status	included	exclusion_reason
OKSA	ENSG00000163781	ENSG00000163781	TOPBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000163785	ENSG00000163785	RYK	ensembl_from_source	unique	True	
OKSA	ENSG00000163788	ENSG00000163788	SNRK	ensembl_from_source	unique	True	
OKSA	ENSG00000163792	ENSG00000163792	TCF23	ensembl_from_source	unique	True	
OKSA	ENSG00000163794	ENSG00000163794	UCN	ensembl_from_source	unique	True	
OKSA	ENSG00000163795	ENSG00000163795	ZNF513	ensembl_from_source	unique	True	
OKSA	ENSG00000163798	ENSG00000163798	SLC4A1AP	ensembl_from_source	unique	True	
OKSA	ENSG00000163803	ENSG00000163803	PLB1	ensembl_from_source	unique	True	
OKSA	ENSG00000163806	ENSG00000163806	SPDYA	ensembl_from_source	unique	True	
OKSA	ENSG00000163807	ENSG00000163807	KIAA1143	ensembl_from_source	unique	True	
OKSA	ENSG00000163808	ENSG00000163808	KIF15	ensembl_from_source	unique	True	
OKSA	ENSG00000163811	ENSG00000163811	WDR43	ensembl_from_source	unique	True	
OKSA	ENSG00000163812	ENSG00000163812	ZDHHC3	ensembl_from_source	unique	True	
OKSA	ENSG00000163814	ENSG00000163814	CDCP1	ensembl_from_source	unique	True	
OKSA	ENSG00000163817	ENSG00000163817	SLC6A20	ensembl_from_source	unique	True	
OKSA	ENSG00000163818	ENSG00000163818	LZTFL1	ensembl_from_source	unique	True	
OKSA	ENSG00000163820	ENSG00000163820	FYCO1	ensembl_from_source	unique	True	
OKSA	ENSG00000163823	ENSG00000163823	CCR1	ensembl_from_source	unique	True	
OKSA	ENSG00000163827	ENSG00000163827	LRRC2	ensembl_from_source	unique	True	
OKSA	ENSG00000163832	ENSG00000163832	ELP6	ensembl_from_source	unique	True	
OKSA	ENSG00000163840	ENSG00000163840	DTX3L	ensembl_from_source	unique	True	
OKSA	ENSG00000163848	ENSG00000163848	ZNF148	ensembl_from_source	unique	True	
OKSA	ENSG00000163864	ENSG00000163864	NMNAT3	ensembl_from_source	unique	True	
OKSA	ENSG00000163866	ENSG00000163866	SMIM12	ensembl_from_source	unique	True	
OKSA	ENSG00000163867	ENSG00000163867	ZMYM6	ensembl_from_source	unique	True	
OKSA	ENSG00000163870	ENSG00000163870	TPRA1	ensembl_from_source	unique	True	
OKSA	ENSG00000163872	ENSG00000163872	YEATS2	ensembl_from_source	unique	True	
OKSA	ENSG00000163874	ENSG00000163874	ZC3H12A	ensembl_from_source	unique	True	
OKSA	ENSG00000163875	ENSG00000163875	MEAF6	ensembl_from_source	unique	True	
OKSA	ENSG00000163877	ENSG00000163877	SNIP1	ensembl_from_source	unique	True	
OKSA	ENSG00000163882	ENSG00000163882	POLR2H	ensembl_from_source	unique	True	
OKSA	ENSG00000163884	ENSG00000163884	KLF15	ensembl_from_source	unique	True	
OKSA	ENSG00000163888	ENSG00000163888	CAMK2N2	ensembl_from_source	unique	True	
OKSA	ENSG00000163900	ENSG00000163900	TMEM41A	ensembl_from_source	unique	True	
OKSA	ENSG00000163902	ENSG00000163902	RPN1	ensembl_from_source	unique	True	
OKSA	ENSG00000163904	ENSG00000163904	SENP2	ensembl_from_source	unique	True	
OKSA	ENSG00000163909	ENSG00000163909	HEYL	ensembl_from_source	unique	True	
OKSA	ENSG00000163913	ENSG00000163913	IFT122	ensembl_from_source	unique	True	
OKSA	ENSG00000163918	ENSG00000163918	RFC4	ensembl_from_source	unique	True	
OKSA	ENSG00000163923	ENSG00000163923	RPL39L	ensembl_from_source	unique	True	
OKSA	ENSG00000163930	ENSG00000163930	BAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000163931	ENSG00000163931	TKT	ensembl_from_source	unique	True	
OKSA	ENSG00000163932	ENSG00000163932	PRKCD	ensembl_from_source	unique	True	
OKSA	ENSG00000163933	ENSG00000163933	RFT1	ensembl_from_source	unique	True	
OKSA	ENSG00000163935	ENSG00000163935	SFMBT1	ensembl_from_source	unique	True	
OKSA	ENSG00000163938	ENSG00000163938	GNL3	ensembl_from_source	unique	True	
OKSA	ENSG00000163939	ENSG00000163939	PBRM1	ensembl_from_source	unique	True	
OKSA	ENSG00000163945	ENSG00000163945	UVSSA	ensembl_from_source	unique	True	
OKSA	ENSG00000163946	ENSG00000163946	TASOR	ensembl_from_source	unique	True	
OKSA	ENSG00000163947	ENSG00000163947	ARHGEF3	ensembl_from_source	unique	True	
OKSA	ENSG00000163950	ENSG00000163950	SLBP	ensembl_from_source	unique	True	
OKSA	ENSG00000163956	ENSG00000163956	LRPAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000163958	ENSG00000163958	ZDHHC19	ensembl_from_source	unique	True	
OKSA	ENSG00000163959	ENSG00000163959	SLC51A	ensembl_from_source	unique	True	
OKSA	ENSG00000163960	ENSG00000163960	UBXN7	ensembl_from_source	unique	True	
OKSA	ENSG00000163961	ENSG00000163961	RNF168	ensembl_from_source	unique	True	
OKSA	ENSG00000163964	ENSG00000163964	PIGX	ensembl_from_source	unique	True	
OKSA	ENSG00000163975	ENSG00000163975	MELTF	ensembl_from_source	unique	True	
OKSA	ENSG00000163993	ENSG00000163993	S100P	ensembl_from_source	unique	True	
OKSA	ENSG00000163995	ENSG00000163995	ABLIM2	ensembl_from_source	unique	True	
OKSA	ENSG00000164002	ENSG00000164002	EXO5	ensembl_from_source	unique	True	
OKSA	ENSG00000164008	ENSG00000164008	C1orf50	ensembl_from_source	unique	True	
OKSA	ENSG00000164010	ENSG00000164010	ERMAP	ensembl_from_source	unique	True	
OKSA	ENSG00000164011	ENSG00000164011	ZNF691	ensembl_from_source	unique	True	
OKSA	ENSG00000164022	ENSG00000164022	AIMP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164023	ENSG00000164023	SGMS2	ensembl_from_source	unique	True	
OKSA	ENSG00000164024	ENSG00000164024	METAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164031	ENSG00000164031	DNAJB14	ensembl_from_source	unique	True	
OKSA	ENSG00000164032	ENSG00000164032	H2AZ1	ensembl_from_source	unique	True	
OKSA	ENSG00000164037	ENSG00000164037	SLC9B1	ensembl_from_source	unique	True	
OKSA	ENSG00000164038	ENSG00000164038	SLC9B2	ensembl_from_source	unique	True	
OKSA	ENSG00000164039	ENSG00000164039	BDH2	ensembl_from_source	unique	True	
OKSA	ENSG00000164040	ENSG00000164040	PGRMC2	ensembl_from_source	unique	True	
OKSA	ENSG00000164045	ENSG00000164045	CDC25A	ensembl_from_source	unique	True	
OKSA	ENSG00000164047	ENSG00000164047	CAMP	ensembl_from_source	unique	True	
OKSA	ENSG00000164048	ENSG00000164048	ZNF589	ensembl_from_source	unique	True	
OKSA	ENSG00000164050	ENSG00000164050	PLXNB1	ensembl_from_source	unique	True	
OKSA	ENSG00000164051	ENSG00000164051	CCDC51	ensembl_from_source	unique	True	
OKSA	ENSG00000164053	ENSG00000164053	ATRIP-TREX1	ensembl_from_source	unique	True	
OKSA	ENSG00000164054	ENSG00000164054	SHISA5	ensembl_from_source	unique	True	
OKSA	ENSG00000164056	ENSG00000164056	SPRY1	ensembl_from_source	unique	True	
OKSA	ENSG00000164061	ENSG00000164061	BSN	ensembl_from_source	unique	True	
OKSA	ENSG00000164062	ENSG00000164062	APEH	ensembl_from_source	unique	True	
OKSA	ENSG00000164066	ENSG00000164066	INTU	ensembl_from_source	unique	True	
OKSA	ENSG00000164068	ENSG00000164068	RNF123	ensembl_from_source	unique	True	
OKSA	ENSG00000164070	ENSG00000164070	HSPA4L	ensembl_from_source	unique	True	
OKSA	ENSG00000164073	ENSG00000164073	MFSD8	ensembl_from_source	unique	True	
OKSA	ENSG00000164074	ENSG00000164074	ABHD18	ensembl_from_source	unique	True	
OKSA	ENSG00000164077	ENSG00000164077	MON1A	ensembl_from_source	unique	True	
OKSA	ENSG00000164078	ENSG00000164078	MST1R	ensembl_from_source	unique	True	
OKSA	ENSG00000164080	ENSG00000164080	RAD54L2	ensembl_from_source	unique	True	
OKSA	ENSG00000164081	ENSG00000164081	TEX264	ensembl_from_source	unique	True	
OKSA	ENSG00000164082	ENSG00000164082	GRM2	ensembl_from_source	unique	True	
OKSA	ENSG00000164086	ENSG00000164086	DUSP7	ensembl_from_source	unique	True	
OKSA	ENSG00000164087	ENSG00000164087	POC1A	ensembl_from_source	unique	True	
OKSA	ENSG00000164088	ENSG00000164088	PPM1M	ensembl_from_source	unique	True	
OKSA	ENSG00000164091	ENSG00000164091	WDR82	ensembl_from_source	unique	True	
OKSA	ENSG00000164096	ENSG00000164096	C4orf3	ensembl_from_source	unique	True	
OKSA	ENSG00000164104	ENSG00000164104	HMGB2	ensembl_from_source	unique	True	
OKSA	ENSG00000164105	ENSG00000164105	SAP30	ensembl_from_source	unique	True	
OKSA	ENSG00000164109	ENSG00000164109	MAD2L1	ensembl_from_source	unique	True	
OKSA	ENSG00000164111	ENSG00000164111	ANXA5	ensembl_from_source	unique	True	
OKSA	ENSG00000164112	ENSG00000164112	SMIM43	ensembl_from_source	unique	True	
OKSA	ENSG00000164114	ENSG00000164114	MAP9	ensembl_from_source	unique	True	
OKSA	ENSG00000164116	ENSG00000164116	GUCY1A1	ensembl_from_source	unique	True	
OKSA	ENSG00000164117	ENSG00000164117	FBXO8	ensembl_from_source	unique	True	
OKSA	ENSG00000164118	ENSG00000164118	CEP44	ensembl_from_source	unique	True	
OKSA	ENSG00000164120	ENSG00000164120	HPGD	ensembl_from_source	unique	True	
OKSA	ENSG00000164124	ENSG00000164124	TMEM144	ensembl_from_source	unique	True	
OKSA	ENSG00000164125	ENSG00000164125	GASK1B	ensembl_from_source	unique	True	
OKSA	ENSG00000164134	ENSG00000164134	NAA15	ensembl_from_source	unique	True	
OKSA	ENSG00000164136	ENSG00000164136	IL15	ensembl_from_source	unique	True	
OKSA	ENSG00000164142	ENSG00000164142	FHIP1A	ensembl_from_source	unique	True	
OKSA	ENSG00000164144	ENSG00000164144	ARFIP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164151	ENSG00000164151	ICE1	ensembl_from_source	unique	True	
OKSA	ENSG00000164161	ENSG00000164161	HHIP	ensembl_from_source	unique	True	
OKSA	ENSG00000164162	ENSG00000164162	ANAPC10	ensembl_from_source	unique	True	
OKSA	ENSG00000164163	ENSG00000164163	ABCE1	ensembl_from_source	unique	True	
OKSA	ENSG00000164164	ENSG00000164164	OTUD4	ensembl_from_source	unique	True	
OKSA	ENSG00000164167	ENSG00000164167	LSM6	ensembl_from_source	unique	True	
OKSA	ENSG00000164168	ENSG00000164168	TMEM184C	ensembl_from_source	unique	True	
OKSA	ENSG00000164169	ENSG00000164169	PRMT9	ensembl_from_source	unique	True	
OKSA	ENSG00000164172	ENSG00000164172	MOCS2	ensembl_from_source	unique	True	
OKSA	ENSG00000164176	ENSG00000164176	EDIL3	ensembl_from_source	unique	True	
OKSA	ENSG00000164180	ENSG00000164180	TMEM161B	ensembl_from_source	unique	True	
OKSA	ENSG00000164181	ENSG00000164181	ELOVL7	ensembl_from_source	unique	True	
OKSA	ENSG00000164182	ENSG00000164182	NDUFAF2	ensembl_from_source	unique	True	
OKSA	ENSG00000164187	ENSG00000164187	LMBRD2	ensembl_from_source	unique	True	
OKSA	ENSG00000164190	ENSG00000164190	NIPBL	ensembl_from_source	unique	True	
OKSA	ENSG00000164209	ENSG00000164209	SLC25A46	ensembl_from_source	unique	True	
OKSA	ENSG00000164211	ENSG00000164211	STARD4	ensembl_from_source	unique	True	
OKSA	ENSG00000164219	ENSG00000164219	PGGT1B	ensembl_from_source	unique	True	
OKSA	ENSG00000164221	ENSG00000164221	CCDC112	ensembl_from_source	unique	True	
OKSA	ENSG00000164236	ENSG00000164236	ANKRD33B	ensembl_from_source	unique	True	
OKSA	ENSG00000164237	ENSG00000164237	CMBL	ensembl_from_source	unique	True	
OKSA	ENSG00000164241	ENSG00000164241	C5orf63	ensembl_from_source	unique	True	
OKSA	ENSG00000164244	ENSG00000164244	PRRC1	ensembl_from_source	unique	True	
OKSA	ENSG00000164251	ENSG00000164251	F2RL1	ensembl_from_source	unique	True	
OKSA	ENSG00000164252	ENSG00000164252	AGGF1	ensembl_from_source	unique	True	
OKSA	ENSG00000164253	ENSG00000164253	WDR41	ensembl_from_source	unique	True	
OKSA	ENSG00000164258	ENSG00000164258	NDUFS4	ensembl_from_source	unique	True	
OKSA	ENSG00000164283	ENSG00000164283	ESM1	ensembl_from_source	unique	True	
OKSA	ENSG00000164284	ENSG00000164284	GRPEL2	ensembl_from_source	unique	True	
OKSA	ENSG00000164291	ENSG00000164291	ARSK	ensembl_from_source	unique	True	
OKSA	ENSG00000164292	ENSG00000164292	RHOBTB3	ensembl_from_source	unique	True	
OKSA	ENSG00000164296	ENSG00000164296	TIGD6	ensembl_from_source	unique	True	
OKSA	ENSG00000164300	ENSG00000164300	SERINC5	ensembl_from_source	unique	True	
OKSA	ENSG00000164304	ENSG00000164304	CAGE1	ensembl_from_source	unique	True	
OKSA	ENSG00000164305	ENSG00000164305	CASP3	ensembl_from_source	unique	True	
OKSA	ENSG00000164306	ENSG00000164306	PRIMPOL	ensembl_from_source	unique	True	
OKSA	ENSG00000164307	ENSG00000164307	ERAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164308	ENSG00000164308	ERAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000164309	ENSG00000164309	CMYA5	ensembl_from_source	unique	True	
OKSA	ENSG00000164323	ENSG00000164323	CFAP97	ensembl_from_source	unique	True	
OKSA	ENSG00000164327	ENSG00000164327	RICTOR	ensembl_from_source	unique	True	
OKSA	ENSG00000164329	ENSG00000164329	TENT2	ensembl_from_source	unique	True	
OKSA	ENSG00000164330	ENSG00000164330	EBF1	ensembl_from_source	unique	True	
OKSA	ENSG00000164331	ENSG00000164331	ANKRA2	ensembl_from_source	unique	True	
OKSA	ENSG00000164332	ENSG00000164332	UBLCP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164338	ENSG00000164338	UTP15	ensembl_from_source	unique	True	
OKSA	ENSG00000164342	ENSG00000164342	TLR3	ensembl_from_source	unique	True	
OKSA	ENSG00000164346	ENSG00000164346	NSA2	ensembl_from_source	unique	True	
OKSA	ENSG00000164347	ENSG00000164347	GFM2	ensembl_from_source	unique	True	
OKSA	ENSG00000164362	ENSG00000164362	TERT	ensembl_from_source	unique	True	
OKSA	ENSG00000164366	ENSG00000164366	CCDC127	ensembl_from_source	unique	True	
OKSA	ENSG00000164398	ENSG00000164398	ACSL6	ensembl_from_source	unique	True	
OKSA	ENSG00000164402	ENSG00000164402	SEPTIN8	ensembl_from_source	unique	True	
OKSA	ENSG00000164404	ENSG00000164404	GDF9	ensembl_from_source	unique	True	
OKSA	ENSG00000164405	ENSG00000164405	UQCRQ	ensembl_from_source	unique	True	
OKSA	ENSG00000164406	ENSG00000164406	LEAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000164414	ENSG00000164414	SLC35A1	ensembl_from_source	unique	True	
OKSA	ENSG00000164430	ENSG00000164430	CGAS	ensembl_from_source	unique	True	
OKSA	ENSG00000164440	ENSG00000164440	TXLNB	ensembl_from_source	unique	True	
OKSA	ENSG00000164442	ENSG00000164442	CITED2	ensembl_from_source	unique	True	
OKSA	ENSG00000164463	ENSG00000164463	CREBRF	ensembl_from_source	unique	True	
OKSA	ENSG00000164465	ENSG00000164465	DCBLD1	ensembl_from_source	unique	True	
OKSA	ENSG00000164466	ENSG00000164466	SFXN1	ensembl_from_source	unique	True	
OKSA	ENSG00000164483	ENSG00000164483	SAMD3	ensembl_from_source	unique	True	
OKSA	ENSG00000164484	ENSG00000164484	TMEM200A	ensembl_from_source	unique	True	
OKSA	ENSG00000164494	ENSG00000164494	PDSS2	ensembl_from_source	unique	True	
OKSA	ENSG00000164506	ENSG00000164506	STXBP5	ensembl_from_source	unique	True	
OKSA	ENSG00000164512	ENSG00000164512	ANKRD55	ensembl_from_source	unique	True	
OKSA	ENSG00000164530	ENSG00000164530	PI16	ensembl_from_source	unique	True	
OKSA	ENSG00000164535	ENSG00000164535	DAGLB	ensembl_from_source	unique	True	
OKSA	ENSG00000164542	ENSG00000164542	MATCAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000164543	ENSG00000164543	STK17A	ensembl_from_source	unique	True	
OKSA	ENSG00000164548	ENSG00000164548	TRA2A	ensembl_from_source	unique	True	
OKSA	ENSG00000164574	ENSG00000164574	GALNT10	ensembl_from_source	unique	True	
OKSA	ENSG00000164576	ENSG00000164576	SAP30L	ensembl_from_source	unique	True	
OKSA	ENSG00000164587	ENSG00000164587	RPS14	ensembl_from_source	unique	True	
OKSA	ENSG00000164591	ENSG00000164591	MYOZ3	ensembl_from_source	unique	True	
OKSA	ENSG00000164597	ENSG00000164597	COG5	ensembl_from_source	unique	True	
OKSA	ENSG00000164603	ENSG00000164603	BMT2	ensembl_from_source	unique	True	
OKSA	ENSG00000164609	ENSG00000164609	SLU7	ensembl_from_source	unique	True	
OKSA	ENSG00000164610	ENSG00000164610	RP9	ensembl_from_source	unique	True	
OKSA	ENSG00000164611	ENSG00000164611	PTTG1	ensembl_from_source	unique	True	
OKSA	ENSG00000164615	ENSG00000164615	CAMLG	ensembl_from_source	unique	True	
OKSA	ENSG00000164619	ENSG00000164619	BMPER	ensembl_from_source	unique	True	
OKSA	ENSG00000164620	ENSG00000164620	RELL2	ensembl_from_source	unique	True	
OKSA	ENSG00000164626	ENSG00000164626	KCNK5	ensembl_from_source	unique	True	
OKSA	ENSG00000164631	ENSG00000164631	ZNF12	ensembl_from_source	unique	True	
OKSA	ENSG00000164638	ENSG00000164638	SLC29A4	ensembl_from_source	unique	True	
OKSA	ENSG00000164649	ENSG00000164649	CDCA7L	ensembl_from_source	unique	True	
OKSA	ENSG00000164654	ENSG00000164654	MIOS	ensembl_from_source	unique	True	
OKSA	ENSG00000164659	ENSG00000164659	ELAPOR2	ensembl_from_source	unique	True	
OKSA	ENSG00000164663	ENSG00000164663	USP49	ensembl_from_source	unique	True	
OKSA	ENSG00000164669	ENSG00000164669	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000164674	ENSG00000164674	SYTL3	ensembl_from_source	unique	True	
OKSA	ENSG00000164684	ENSG00000164684	ZNF704	ensembl_from_source	unique	True	
OKSA	ENSG00000164687	ENSG00000164687	FABP5	ensembl_from_source	unique	True	
OKSA	ENSG00000164691	ENSG00000164691	TAGAP	ensembl_from_source	unique	True	
OKSA	ENSG00000164692	ENSG00000164692	COL1A2	ensembl_from_source	unique	True	
OKSA	ENSG00000164708	ENSG00000164708	PGAM2	ensembl_from_source	unique	True	
OKSA	ENSG00000164713	ENSG00000164713	BRI3	ensembl_from_source	unique	True	
OKSA	ENSG00000164715	ENSG00000164715	LMTK2	ensembl_from_source	unique	True	
OKSA	ENSG00000164733	ENSG00000164733	CTSB	ensembl_from_source	unique	True	
OKSA	ENSG00000164741	ENSG00000164741	DLC1	ensembl_from_source	unique	True	
OKSA	ENSG00000164742	ENSG00000164742	ADCY1	ensembl_from_source	unique	True	
OKSA	ENSG00000164751	ENSG00000164751	PEX2	ensembl_from_source	unique	True	
OKSA	ENSG00000164754	ENSG00000164754	RAD21	ensembl_from_source	unique	True	
OKSA	ENSG00000164758	ENSG00000164758	MED30	ensembl_from_source	unique	True	
OKSA	ENSG00000164776	ENSG00000164776	PHKG1	ensembl_from_source	unique	True	
OKSA	ENSG00000164808	ENSG00000164808	SPIDR	ensembl_from_source	unique	True	
OKSA	ENSG00000164815	ENSG00000164815	ORC5	ensembl_from_source	unique	True	
OKSA	ENSG00000164818	ENSG00000164818	DNAAF5	ensembl_from_source	unique	True	
OKSA	ENSG00000164821	ENSG00000164821	DEFA4	ensembl_from_source	unique	True	
OKSA	ENSG00000164823	ENSG00000164823	OSGIN2	ensembl_from_source	unique	True	
OKSA	ENSG00000164828	ENSG00000164828	SUN1	ensembl_from_source	unique	True	
OKSA	ENSG00000164830	ENSG00000164830	OXR1	ensembl_from_source	unique	True	
OKSA	ENSG00000164849	ENSG00000164849	GPR146	ensembl_from_source	unique	True	
OKSA	ENSG00000164850	ENSG00000164850	GPER1	ensembl_from_source	unique	True	
OKSA	ENSG00000164855	ENSG00000164855	TMEM184A	ensembl_from_source	unique	True	
OKSA	ENSG00000164867	ENSG00000164867	NOS3	ensembl_from_source	unique	True	
OKSA	ENSG00000164877	ENSG00000164877	MICALL2	ensembl_from_source	unique	True	
OKSA	ENSG00000164879	ENSG00000164879	CA3	ensembl_from_source	unique	True	
OKSA	ENSG00000164880	ENSG00000164880	INTS1	ensembl_from_source	unique	True	
OKSA	ENSG00000164885	ENSG00000164885	CDK5	ensembl_from_source	unique	True	
OKSA	ENSG00000164889	ENSG00000164889	SLC4A2	ensembl_from_source	unique	True	
OKSA	ENSG00000164896	ENSG00000164896	FASTK	ensembl_from_source	unique	True	
OKSA	ENSG00000164897	ENSG00000164897	TMUB1	ensembl_from_source	unique	True	
OKSA	ENSG00000164898	ENSG00000164898	FMC1	ensembl_from_source	unique	True	
OKSA	ENSG00000164902	ENSG00000164902	PHAX	ensembl_from_source	unique	True	
OKSA	ENSG00000164904	ENSG00000164904	ALDH7A1	ensembl_from_source	unique	True	
OKSA	ENSG00000164916	ENSG00000164916	FOXK1	ensembl_from_source	unique	True	
OKSA	ENSG00000164919	ENSG00000164919	COX6C	ensembl_from_source	unique	True	
OKSA	ENSG00000164920	ENSG00000164920	OSR2	ensembl_from_source	unique	True	
OKSA	ENSG00000164924	ENSG00000164924	YWHAZ	ensembl_from_source	unique	True	
OKSA	ENSG00000164929	ENSG00000164929	BAALC	ensembl_from_source	unique	True	
OKSA	ENSG00000164930	ENSG00000164930	FZD6	ensembl_from_source	unique	True	
OKSA	ENSG00000164932	ENSG00000164932	CTHRC1	ensembl_from_source	unique	True	
OKSA	ENSG00000164933	ENSG00000164933	SLC25A32	ensembl_from_source	unique	True	
OKSA	ENSG00000164934	ENSG00000164934	DCAF13	ensembl_from_source	unique	True	
OKSA	ENSG00000164938	ENSG00000164938	TP53INP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164941	ENSG00000164941	INTS8	ensembl_from_source	unique	True	
OKSA	ENSG00000164944	ENSG00000164944	VIRMA	ensembl_from_source	unique	True	
OKSA	ENSG00000164946	ENSG00000164946	FREM1	ensembl_from_source	unique	True	
OKSA	ENSG00000164949	ENSG00000164949	GEM	ensembl_from_source	unique	True	
OKSA	ENSG00000164951	ENSG00000164951	PDP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164953	ENSG00000164953	TMEM67	ensembl_from_source	unique	True	
OKSA	ENSG00000164961	ENSG00000164961	WASHC5	ensembl_from_source	unique	True	
OKSA	ENSG00000164967	ENSG00000164967	RPP25L	ensembl_from_source	unique	True	
OKSA	ENSG00000164970	ENSG00000164970	FAM219A	ensembl_from_source	unique	True	
OKSA	ENSG00000164975	ENSG00000164975	SNAPC3	ensembl_from_source	unique	True	
OKSA	ENSG00000164976	ENSG00000164976	MYORG	ensembl_from_source	unique	True	
OKSA	ENSG00000164978	ENSG00000164978	NUDT2	ensembl_from_source	unique	True	
OKSA	ENSG00000164983	ENSG00000164983	TMEM65	ensembl_from_source	unique	True	
OKSA	ENSG00000164985	ENSG00000164985	PSIP1	ensembl_from_source	unique	True	
OKSA	ENSG00000164989	ENSG00000164989	CCDC171	ensembl_from_source	unique	True	
OKSA	ENSG00000165006	ENSG00000165006	UBAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000165023	ENSG00000165023	DIRAS2	ensembl_from_source	unique	True	
OKSA	ENSG00000165025	ENSG00000165025	SYK	ensembl_from_source	unique	True	
OKSA	ENSG00000165028	ENSG00000165028	NIPSNAP3B	ensembl_from_source	unique	True	
OKSA	ENSG00000165029	ENSG00000165029	ABCA1	ensembl_from_source	unique	True	
OKSA	ENSG00000165030	ENSG00000165030	NFIL3	ensembl_from_source	unique	True	
OKSA	ENSG00000165046	ENSG00000165046	LETM2	ensembl_from_source	unique	True	
OKSA	ENSG00000165055	ENSG00000165055	METTL2B	ensembl_from_source	unique	True	
OKSA	ENSG00000165060	ENSG00000165060	FXN	ensembl_from_source	unique	True	
OKSA	ENSG00000165071	ENSG00000165071	TMEM71	ensembl_from_source	unique	True	
OKSA	ENSG00000165092	ENSG00000165092	ALDH1A1	ensembl_from_source	unique	True	
OKSA	ENSG00000165097	ENSG00000165097	KDM1B	ensembl_from_source	unique	True	
OKSA	ENSG00000165102	ENSG00000165102	HGSNAT	ensembl_from_source	unique	True	
OKSA	ENSG00000165105	ENSG00000165105	RASEF	ensembl_from_source	unique	True	
OKSA	ENSG00000165113	ENSG00000165113	GKAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000165115	ENSG00000165115	KIF27	ensembl_from_source	unique	True	
OKSA	ENSG00000165118	ENSG00000165118	QNG1	ensembl_from_source	unique	True	
OKSA	ENSG00000165119	ENSG00000165119	HNRNPK	ensembl_from_source	unique	True	
OKSA	ENSG00000165121	ENSG00000165121	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000165124	ENSG00000165124	SVEP1	ensembl_from_source	unique	True	
OKSA	ENSG00000165138	ENSG00000165138	ANKS6	ensembl_from_source	unique	True	
OKSA	ENSG00000165140	ENSG00000165140	FBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000165156	ENSG00000165156	ZHX1	ensembl_from_source	unique	True	
OKSA	ENSG00000165168	ENSG00000165168	CYBB	ensembl_from_source	unique	True	
OKSA	ENSG00000165169	ENSG00000165169	DYNLT3	ensembl_from_source	unique	True	
OKSA	ENSG00000165175	ENSG00000165175	MID1IP1	ensembl_from_source	unique	True	
OKSA	ENSG00000165178	ENSG00000165178	NCF1C	ensembl_from_source	unique	True	
OKSA	ENSG00000165185	ENSG00000165185	KIAA1958	ensembl_from_source	unique	True	
OKSA	ENSG00000165195	ENSG00000165195	PIGA	ensembl_from_source	unique	True	
OKSA	ENSG00000165209	ENSG00000165209	STRBP	ensembl_from_source	unique	True	
OKSA	ENSG00000165219	ENSG00000165219	GAPVD1	ensembl_from_source	unique	True	
OKSA	ENSG00000165233	ENSG00000165233	CARD19	ensembl_from_source	unique	True	
OKSA	ENSG00000165240	ENSG00000165240	ATP7A	ensembl_from_source	unique	True	
OKSA	ENSG00000165244	ENSG00000165244	ZNF367	ensembl_from_source	unique	True	
OKSA	ENSG00000165246	ENSG00000165246	NLGN4Y	ensembl_from_source	unique	True	
OKSA	ENSG00000165259	ENSG00000165259	HDX	ensembl_from_source	unique	True	
OKSA	ENSG00000165264	ENSG00000165264	NDUFB6	ensembl_from_source	unique	True	
OKSA	ENSG00000165271	ENSG00000165271	NOL6	ensembl_from_source	unique	True	
OKSA	ENSG00000165272	ENSG00000165272	AQP3	ensembl_from_source	unique	True	
OKSA	ENSG00000165275	ENSG00000165275	TRMT10B	ensembl_from_source	unique	True	
OKSA	ENSG00000165280	ENSG00000165280	VCP	ensembl_from_source	unique	True	
OKSA	ENSG00000165282	ENSG00000165282	PIGO	ensembl_from_source	unique	True	
OKSA	ENSG00000165283	ENSG00000165283	STOML2	ensembl_from_source	unique	True	
OKSA	ENSG00000165288	ENSG00000165288	BRWD3	ensembl_from_source	unique	True	
OKSA	ENSG00000165300	ENSG00000165300	SLITRK5	ensembl_from_source	unique	True	
OKSA	ENSG00000165304	ENSG00000165304	MELK	ensembl_from_source	unique	True	
OKSA	ENSG00000165312	ENSG00000165312	OTUD1	ensembl_from_source	unique	True	
OKSA	ENSG00000165322	ENSG00000165322	ARHGAP12	ensembl_from_source	unique	True	
OKSA	ENSG00000165338	ENSG00000165338	HECTD2	ensembl_from_source	unique	True	
